id,energy
random2166941,-563.03246621
random1933619,-697.6026229600001
random2440629,-92.16463546
random1264074,-513.91562826
random1301001,-1100.5047837
random1326989,-733.57759508
random1489799,-420.85616618999995
random1804008,-702.29937184
random1590672,-242.95239907
random696882,-319.02396935999997
random745101,-104.25061081
random895462,-1706.22062444
random2135138,-413.87698438999996
random1962665,-623.06449186
random1705333,-347.09682935999996
random1784404,-432.65964776
random2266382,-232.59294017
random448955,-273.92010490999996
random819113,-1041.15555382
random1866295,-430.78648594
random2150096,-25.216796719999998
random1237285,-306.11484241
random1352447,-422.06776312
random1922643,-175.6158609
random1114408,-165.32719556
random716353,-737.45722947
random1688923,-1118.01224374
random2021026,-259.45383802
random1974681,-225.78729211
random1838028,-110.21702576
random852078,-108.19358164
random970595,-90.50354749
random2476943,-206.4396831
random164594,-377.15988124999996
random2263648,-508.81775543
random494547,-107.89116372000001
random1483532,-439.25982531
random2460801,-139.22493384
random1785062,-900.76783373
random579181,-545.35990841
random41917,-279.43895316
random1509694,-16.02996752
random1913322,-139.61960395
random840619,-1036.65438721
random1306567,-289.77114242
random869553,-215.49036783
random2104549,-226.10435941
random735037,-361.19829939
random30226,-478.94539781
random1160053,-80.07089649000001
random2438110,-874.03103806
random2271749,-253.13219591
random1451229,-1133.2809109
random486388,-695.02271707
random1048681,-206.31985835
random1515767,-98.68431276
random614300,-221.44264066
random931971,-216.74754236
random801718,-691.4373885800001
random1453682,-557.61500892
random215633,-250.98587878
random28729,-574.1086859200001
random486747,-195.16168788000002
random1923890,-163.08172913
random62739,-586.57804734
random2280623,-262.47791949
random1694569,-512.29664691
random1907829,-516.47698453
random1426312,-522.51812648
random1362855,-697.43705471
random2205514,-503.45517206
random536293,-353.97407978999996
random2172747,-177.28281673
random1991236,-235.30634704
random2312042,-513.56355001
random374993,-618.44778561
random947034,-530.55829844
random754856,-589.10027916
random1519753,-184.41911323
random2214386,-540.26259495
random1065178,-242.20959858
random922486,-359.44097030999995
random1229234,-358.48331602999997
random2441997,-352.96172580999996
random1467031,-250.81496503
random850122,-515.52856109
random2224587,-815.24084723
random1075530,-296.86836437
random1761155,-223.07514317
random1312333,-358.80698077
random1521391,-397.68462124999996
random2267782,-771.20922896
random631934,-146.80281441
random1765624,-65.57442087
random1582319,-395.18343952
random1085633,-578.88023278
random2131991,-230.53400657
random1992265,-611.04324247
random1256033,-207.13989882
random793770,-434.85624906
random1804524,-256.41971946999996
random1020145,-521.9383781600001
random2367754,-323.99136698999996
random804447,-155.84106129
random2237072,-495.67573554999996
random2325855,-390.42633949
random1062353,-277.25769641
random1317971,-627.75489944
random1913662,-363.96879875999997
random517796,-89.62729608000001
random1488217,-159.36863396
random2416665,-226.19442548
random534780,-232.5253682
random1427107,-1173.09151169
random1804168,-299.73058669
random750395,-503.77740098
random1546456,-437.89183149999997
random1988259,-557.5611149800001
random2073196,-228.63337754
random1162974,-890.4967281
random1166002,-843.22893463
random2268788,-162.66038839
random841910,-460.87607399999996
random1126647,-64.82476738
random2377663,-87.19159181
random2374698,-425.91522862
random1319329,-99.17161545
random775581,-270.84325006
random130467,-342.48871801999996
random2332317,-150.56140604
random492486,-543.99560575
random2402053,-288.92517884
random443987,-311.76047955999996
random1592119,-59.48916623
random1726420,-608.11386881
random1874767,-427.25381602
random2297872,-167.45156041
random1930974,-234.9864436
random1613224,-239.5255584
random1197185,-310.1599172
random864307,-107.29178516
random728140,-20.43438721
random1560536,-110.77853012
random991641,-942.4768483
random623724,-164.51213081
random604576,-241.54541131
random493048,-923.9233955000001
random496856,-376.53664229
random390562,-159.96942538
random1988569,-810.71634124
random1886509,-693.14552603
random1498369,-33.10312384
random619557,-357.54468567
random2454298,-340.21159342
random2357784,-263.05748796999995
random48535,-596.85981107
random1906536,-641.38421493
random1171581,-275.79848989
random2454678,-95.52829777000001
random1430930,-169.38198182
random1424559,-317.82634391
random2226738,-295.77466704
random990277,-642.42084304
random1224568,-116.77147968
random141625,-146.13193280000002
random2040563,-269.43285113999997
random1883145,-226.73847992
random1462019,-123.80798259000001
random1720857,-823.48310123
random1309012,-253.54443687
random632116,-1246.94241955
random1406593,-634.19671612
random1274715,-182.42762722
random635169,-1092.40244675
random969804,-456.78963078
random508035,-376.42425176999996
random1148435,-63.118432860000006
random1214142,-305.75081984999997
random589012,-243.99606597
random759294,-604.1577435500001
random2241371,-388.78164086
random667555,-403.68211565999997
random784157,-31.790153749999998
random1716732,-221.47963253
random905648,-193.98059846
random2083018,-735.2528198800001
random858079,-313.70262699999995
random2339362,-78.95720622
random467000,-552.5100234800001
random2146863,-157.7913001
random963338,-639.5254526800001
random697637,-413.46491734999995
random1239014,-211.11189941
random737779,-468.20134179999997
random317025,-242.59316745
random795470,-325.32050651
random2214743,-77.39196549
random2327113,-306.47495857999996
random23408,-231.84631912
random1108279,-82.75166920000001
random1123384,-509.31150274
random2336960,-152.82255824
random2484680,-535.94211261
random1614999,-376.16867518
random530610,-384.71192858999996
random1995640,-300.83627999
random829342,-306.97002803
random352594,-98.40587178
random447634,-641.2354464
random1086937,-399.59221524
random2288652,-158.18986727
random561062,-595.97470529
random552535,-183.26291452
random1535943,-234.79876756000002
random1447511,-339.48840671
random448709,-93.18886115000001
random2407927,-236.96306985
random1937120,-626.56956859
random1708063,-769.5950682900001
random1283460,-70.77415933
random1652243,-193.57336526
random2325386,-271.21214520999996
random229012,-132.7475382
random1834320,-215.72292123
random2216822,-392.62550466
random157926,-382.54570791
random1796078,-239.56767052
random1768181,-642.81062474
random114695,-456.65544158
random2050877,-172.49661619
random1735643,-869.57533622
random1688823,-314.87452749
random1598308,-471.04370898999997
random693723,-484.5957694
random1832822,-362.35525736999995
random2193915,-243.41594658
random610892,-301.66789783999997
random1698618,-1086.80781258
random1798118,-157.19141785
random1327323,-519.0743423
random2375624,-371.58554936999997
random493377,-133.91649861
random1646020,-801.38936014
random1797511,-409.44574423999995
random1777396,-179.41074695
random685001,-309.61733539
random2438700,-272.97232561
random1056191,-322.63345232999995
random2222052,-113.74200411
random1463202,-599.16021401
random1959489,-246.30659358
random689956,-372.33703563999995
random645306,-597.3665233300001
random1984485,-126.54949261
random1373125,-798.6776723500001
random2447686,-237.13679223
random1936297,-563.06767673
random2231702,-299.19332676
random2443214,-716.64036314
random2287916,-115.5078768
random913291,-33.713881560000004
random1516865,-106.58094807
random2106335,-87.02149852000001
random1369156,-283.90040412999997
random2103954,-196.17031625
random2458115,-114.02185658
random2371435,-306.64253295
random1790633,-215.05285732000002
random611779,-832.20234227
random1191662,-754.10278602
random584747,-260.31118905
random1082202,-185.64398577
random1275835,-119.36875214
random1449773,-607.14622548
random1812533,-485.19723428
random1937437,-632.14985657
random1239007,-442.20375280999997
random655194,-54.86768104
random1832809,-86.51649215
random2075155,-153.18603175
random1668751,-218.54690594000002
random2420835,-468.81498066999995
random882408,-408.12658541999997
random771427,-520.3532099600001
random2127878,-198.57044449
random1833781,-620.45738881
random2234305,-580.84717269
random618697,-324.62981611
random1458333,-577.79579314
random1523702,-268.84815806999995
random2163973,-317.99644443
random1526273,-233.80364455
random2145390,-320.46076592
random252788,-250.94776266
random1692698,-488.73915996999995
random2086755,-297.64844798999997
random2255627,-272.84195611999996
random1390291,-431.44688234999995
random176923,-338.61158150999995
random2359456,-69.26743801
random1921266,-228.5570692
random497350,-76.64706917000001
random1965606,-415.78990252
random657998,-372.99343352
random678881,-775.01396995
random1722307,-502.60385642
random1701321,-542.84859472
random1987216,-430.72253849
random1875295,-172.38944145
random1885285,-389.77482897
random1094289,-31.60409622
random1330384,-802.32571609
random2209592,-127.47604835
random1865633,-487.54015855
random2260930,-179.12967303
random1827780,-535.30830825
random1434509,-256.34827484
random1236918,-225.04489967
random766229,-486.62600109
random1477959,-954.86204408
random1282138,-583.89652515
random552907,-149.87557122
random39941,-453.33249222999996
random612617,-472.54328774
random529132,-74.83462466
random1401983,-416.12570317999996
random1219774,-257.78039429
random609315,-264.50894771
random1421750,-289.99838153999997
random52863,-90.82361061
random2150429,-474.92457009
random2386145,-212.04755424
random1042571,-47.049066200000006
random1767273,-179.36322224
random709297,-168.10557366
random1623786,-125.12301144
random141317,-300.88490941
random850742,-885.85178497
random1391854,-359.76912559
random1219775,-209.36164597
random1627051,-202.07681236
random567863,-441.27266111
random1575199,-403.50470795999996
random942367,-302.05840914
random1206148,-735.93302811
random483264,-37.061333870000006
random1045206,-160.14981
random2161802,-244.31975067
random461794,-114.33132255
random697853,-207.8392336
random2227362,-115.1725383
random1888346,-558.43525075
random1598015,-1303.74631251
random876158,-57.71170801
random1339463,-877.1078142900001
random67795,-208.44182163
random2177813,-391.37363681
random978679,-255.46059318
random975291,-114.71511509
random919495,-645.07361859
random21081,-186.76345328
random2451540,-588.10692436
random1685838,-752.0428980400001
random2032600,-208.63885111
random59750,-572.8972045300001
random432565,-441.14030864999995
random1926591,-209.5170938
random1692617,-240.57619051
random2149588,-12.11933517
random1533108,-45.90996337
random1487008,-202.73821352000002
random2339723,-145.47985173
random1748942,-309.23165710999996
random1870025,-635.49065125
random2286737,-261.66337653
random1274746,-141.95207919
random912211,-1083.128922
random2087646,-639.0039441600001
random1425342,-196.70581775
random938315,-92.88043137
random1993275,-132.66317602
random1934864,-640.6007125
random1348855,-967.3585533500001
random1326373,-199.61802412
random2471434,-287.60104306999995
random1502604,-381.23458982999995
random1367424,-280.46980571999995
random2107616,-1460.81041323
random2097183,-290.01313116999995
random124871,-229.7014929
random2037496,-160.81672746
random164838,-129.73496732
random873548,-453.79534846999996
random191127,-99.92795529
random381936,-59.484550320000004
random2155086,-289.38177791
random1683192,-108.60295085
random1198124,-460.38102561
random2174890,-359.16584584
random1230554,-175.44179314000002
random1305061,-390.17584538
random701747,-400.05228273999995
random1970015,-520.44403056
random600012,-536.79676208
random1680107,-296.48339924
